numeroOrden,masaAcumulada,densidad,temperatura,caudal
154,2629,1,1,11
154,2630,1,1,11
154,2631,1,1,11
154,2632,1,1,11
154,2633,1,1,11
154,2634,1,1,11
154,2635,1,1,11
154,2636,1,1,11
154,2637,1,1,11
154,2638,1,1,11
154,2639,1,1,11
154,2640,1,1,11
154,2641,1,1,11
154,2642,1,1,11
154,2643,1,1,11
154,2644,1,1,11
154,2645,1,1,11
154,2646,1,1,11
154,2647,1,1,11
154,2648,1,1,11
154,2649,1,1,11
154,2650,1,1,11
154,2651,1,1,11
154,2652,1,1,11
154,2653,1,1,11
154,2654,1,1,11
154,2655,1,1,11
154,2656,1,1,11
154,2657,1,1,11
154,2658,1,1,11
154,2659,1,1,11
154,2660,1,1,11
154,2661,1,1,11
154,2662,1,1,11
154,2663,1,1,11
154,2664,1,1,11
154,2665,1,1,11
154,2666,1,1,11
154,2667,1,1,11
154,2668,1,1,11
154,2669,1,1,11
154,2670,1,1,11
154,2671,1,1,11
154,2672,1,1,11
154,2673,1,1,11
154,2674,1,1,11
154,2675,1,1,11
154,2676,1,1,11
154,2677,1,1,11
154,2678,1,1,11
154,2679,1,1,11
154,2680,1,1,11
154,2681,1,1,11
154,2682,1,1,11
154,2683,1,1,11
154,2684,1,1,11
154,2685,1,1,11
154,2686,1,1,11
154,2687,1,1,11
154,2688,1,1,11
154,2689,1,1,11
154,2690,1,1,11
154,2691,1,1,11
154,2692,1,1,11
154,2693,1,1,11
154,2694,1,1,11
154,2695,1,1,11
154,2696,1,1,11
154,2697,1,1,11
154,2698,1,1,11
154,2699,1,1,11
154,2700,1,1,11
154,2701,1,1,11
154,2702,1,1,11
154,2703,1,1,11
154,2704,1,1,11
154,2705,1,1,11
154,2706,1,1,11
154,2707,1,1,11
154,2708,1,1,11
154,2709,1,1,11
154,2710,1,1,11
154,2711,1,1,11
154,2712,1,1,11
154,2713,1,1,11
154,2714,1,1,11
154,2715,1,1,11
154,2716,1,1,11
154,2717,1,1,11
154,2718,1,1,11
154,2719,1,1,11
154,2720,1,1,11
154,2721,1,1,11
154,2722,1,1,11
154,2723,1,1,11
154,2724,1,1,11
154,2725,1,1,11
154,2726,1,1,11
154,2727,1,1,11
154,2728,1,1,11
154,2729,1,1,11
154,2730,1,1,11
154,2731,1,1,11
154,2732,1,1,11
154,2733,1,1,11
154,2734,1,1,11
154,2735,1,1,11
154,2736,1,1,11
154,2737,1,1,11
154,2738,1,1,11
154,2739,1,1,11
154,2740,1,1,11
154,2741,1,1,11
154,2742,1,1,11
154,2743,1,1,11
154,2744,1,1,11
154,2745,1,1,11
154,2746,1,1,11
154,2747,1,1,11
154,2748,1,1,11
154,2749,1,1,11
154,2750,1,1,11
154,2751,1,1,11
154,2752,1,1,11
154,2753,1,1,11
154,2754,1,1,11
154,2755,1,1,11
154,2756,1,1,11
154,2757,1,1,11
154,2758,1,1,11
154,2759,1,1,11
154,2760,1,1,11
154,2761,1,1,11
154,2762,1,1,11
154,2763,1,1,11
154,2764,1,1,11
154,2765,1,1,11
154,2766,1,1,11
154,2767,1,1,11
154,2768,1,1,11
154,2769,1,1,11
154,2770,1,1,11
154,2771,1,1,11
154,2772,1,1,11
154,2773,1,1,11
154,2774,1,1,11
154,2775,1,1,11
154,2776,1,1,11
154,2777,1,1,11
154,2778,1,1,11
154,2779,1,1,11
154,2780,1,1,11
154,2781,1,1,11
154,2782,1,1,11
154,2783,1,1,11
154,2784,1,1,11
154,2785,1,1,11
154,2786,1,1,11
154,2787,1,1,11
154,2788,1,1,11
154,2789,1,1,11
154,2790,1,1,11
154,2791,1,1,11
154,2792,1,1,11
154,2793,1,1,11
154,2794,1,1,11
154,2795,1,1,11
154,2796,1,1,11
154,2797,1,1,11
154,2798,1,1,11
154,2799,1,1,11
154,2800,1,1,11
154,2801,1,1,11
154,2802,1,1,11
154,2803,1,1,11
154,2804,1,1,11
154,2805,1,1,11
154,2806,1,1,11
154,2807,1,1,11
154,2808,1,1,11
154,2809,1,1,11
154,2810,1,1,11
154,2811,1,1,11
154,2812,1,1,11
154,2813,1,1,11
154,2814,1,1,11
154,2815,1,1,11
154,2816,1,1,11
154,2817,1,1,11
154,2818,1,1,11
154,2819,1,1,11
154,2820,1,1,11
154,2821,1,1,11
154,2822,1,1,11
154,2823,1,1,11
154,2824,1,1,11
154,2825,1,1,11
154,2826,1,1,11
154,2827,1,1,11
154,2828,1,1,11
154,2829,1,1,11
154,2830,1,1,11
154,2831,1,1,11
154,2832,1,1,11
154,2833,1,1,11
154,2834,1,1,11
154,2835,1,1,11
154,2836,1,1,11
154,2837,1,1,11
154,2838,1,1,11
154,2839,1,1,11
154,2840,1,1,11
154,2841,1,1,11
154,2842,1,1,11
154,2843,1,1,11
154,2844,1,1,11
154,2845,1,1,11
154,2846,1,1,11
154,2847,1,1,11
154,2848,1,1,11
154,2849,1,1,11
154,2850,1,1,11
154,2851,1,1,11
154,2852,1,1,11
154,2853,1,1,11
154,2854,1,1,11
154,2855,1,1,11
154,2856,1,1,11
154,2857,1,1,11
154,2858,1,1,11
154,2859,1,1,11
154,2860,1,1,11
154,2861,1,1,11
154,2862,1,1,11
154,2863,1,1,11
154,2864,1,1,11
154,2865,1,1,11
154,2866,1,1,11
154,2867,1,1,11
154,2868,1,1,11
154,2869,1,1,11
154,2870,1,1,11
154,2871,1,1,11
154,2872,1,1,11
154,2873,1,1,11
154,2874,1,1,11
154,2875,1,1,11
154,2876,1,1,11
154,2877,1,1,11
154,2878,1,1,11
154,2879,1,1,11
154,2880,1,1,11
154,2881,1,1,11
154,2882,1,1,11
154,2883,1,1,11
154,2884,1,1,11
154,2885,1,1,11
154,2886,1,1,11
154,2887,1,1,11
154,2888,1,1,11
154,2889,1,1,11
154,2890,1,1,11
154,2891,1,1,11
154,2892,1,1,11
154,2893,1,1,11
154,2894,1,1,11
154,2895,1,1,11
154,2896,1,1,11
154,2897,1,1,11
154,2898,1,1,11
154,2899,1,1,11
154,2900,1,1,11
154,2901,1,1,11
154,2902,1,1,11
154,2903,1,1,11
154,2904,1,1,11
154,2905,1,1,11
154,2906,1,1,11
154,2907,1,1,11
154,2908,1,1,11
154,2909,1,1,11
154,2910,1,1,11
154,2911,1,1,11
154,2912,1,1,11
154,2913,1,1,11
154,2914,1,1,11
154,2915,1,1,11
154,2916,1,1,11
154,2917,1,1,11
154,2918,1,1,11
154,2919,1,1,11
154,2920,1,1,11
154,2921,1,1,11
154,2922,1,1,11
154,2923,1,1,11
154,2924,1,1,11
154,2925,1,1,11
154,2926,1,1,11
154,2927,1,1,11
154,2928,1,1,11
154,2929,1,1,11
154,2930,1,1,11
154,2931,1,1,11
154,2932,1,1,11
154,2933,1,1,11
154,2934,1,1,11
154,2935,1,1,11
154,2936,1,1,11
154,2937,1,1,11
154,2938,1,1,11
154,2939,1,1,11
154,2940,1,1,11
154,2941,1,1,11
154,2942,1,1,11
154,2943,1,1,11
154,2944,1,1,11
154,2945,1,1,11
154,2946,1,1,11
154,2947,1,1,11
154,2948,1,1,11
154,2949,1,1,11
154,2950,1,1,11
154,2951,1,1,11
154,2952,1,1,11
154,2953,1,1,11
154,2954,1,1,11
154,2955,1,1,11
154,2956,1,1,11
154,2957,1,1,11
154,2958,1,1,11
154,2959,1,1,11
154,2960,1,1,11
154,2961,1,1,11
154,2962,1,1,11
154,2963,1,1,11
154,2964,1,1,11
154,2965,1,1,11
154,2966,1,1,11
154,2967,1,1,11
154,2968,1,1,11
154,2969,1,1,11
154,2970,1,1,11
154,2971,1,1,11
154,2972,1,1,11
154,2973,1,1,11
154,2974,1,1,11
154,2975,1,1,11
154,2976,1,1,11
154,2977,1,1,11
154,2978,1,1,11
154,2979,1,1,11
154,2980,1,1,11
154,2981,1,1,11
154,2982,1,1,11
154,2983,1,1,11
154,2984,1,1,11
154,2985,1,1,11
154,2986,1,1,11
154,2987,1,1,11
154,2988,1,1,11
154,2989,1,1,11
154,2990,1,1,11
154,2991,1,1,11
154,2992,1,1,11
154,2993,1,1,11
154,2994,1,1,11
154,2995,1,1,11
154,2996,1,1,11
154,2997,1,1,11
154,2998,1,1,11
154,2999,1,1,11
154,3000,1,1,11
154,3001,1,1,11
154,3002,1,1,11
154,3003,1,1,11
154,3004,1,1,11
154,3005,1,1,11
154,3006,1,1,11
154,3007,1,1,11
154,3008,1,1,11
154,3009,1,1,11
154,3010,1,1,11
154,3011,1,1,11
154,3012,1,1,11
154,3013,1,1,11
154,3014,1,1,11
154,3015,1,1,11
154,3016,1,1,11
154,3017,1,1,11
154,3018,1,1,11
154,3019,1,1,11
154,3020,1,1,11
154,3021,1,1,11
154,3022,1,1,11
154,3023,1,1,11
154,3024,1,1,11
154,3025,1,1,11
154,3026,1,1,11
154,3027,1,1,11
154,3028,1,1,11
154,3029,1,1,11
154,3030,1,1,11
154,3031,1,1,11
154,3032,1,1,11
154,3033,1,1,11
154,3034,1,1,11
154,3035,1,1,11
154,3036,1,1,11
154,3037,1,1,11
154,3038,1,1,11
154,3039,1,1,11
154,3040,1,1,11
154,3041,1,1,11
154,3042,1,1,11
154,3043,1,1,11
154,3044,1,1,11
154,3045,1,1,11
154,3046,1,1,11
154,3047,1,1,11
154,3048,1,1,11
154,3049,1,1,11
154,3050,1,1,11
154,3051,1,1,11
154,3052,1,1,11
154,3053,1,1,11
154,3054,1,1,11
154,3055,1,1,11
154,3056,1,1,11
154,3057,1,1,11
154,3058,1,1,11
154,3059,1,1,11
154,3060,1,1,11
154,3061,1,1,11
154,3062,1,1,11
154,3063,1,1,11
154,3064,1,1,11
154,3065,1,1,11
154,3066,1,1,11
154,3067,1,1,11
154,3068,1,1,11
154,3069,1,1,11
154,3070,1,1,11
154,3071,1,1,11
154,3072,1,1,11
154,3073,1,1,11
154,3074,1,1,11
154,3075,1,1,11
154,3076,1,1,11
154,3077,1,1,11
154,3078,1,1,11
154,3079,1,1,11
154,3080,1,1,11
154,3081,1,1,11
154,3082,1,1,11
154,3083,1,1,11
154,3084,1,1,11
154,3085,1,1,11
154,3086,1,1,11
154,3087,1,1,11
154,3088,1,1,11
154,3089,1,1,11
154,3090,1,1,11
154,3091,1,1,11
154,3092,1,1,11
154,3093,1,1,11
154,3094,1,1,11
154,3095,1,1,11
154,3096,1,1,11
154,3097,1,1,11
154,3098,1,1,11
154,3099,1,1,11
154,3100,1,1,11
154,3101,1,1,11
154,3102,1,1,11
154,3103,1,1,11
154,3104,1,1,11
154,3105,1,1,11
154,3106,1,1,11
154,3107,1,1,11
154,3108,1,1,11
154,3109,1,1,11
154,3110,1,1,11
154,3111,1,1,11
154,3112,1,1,11
154,3113,1,1,11
154,3114,1,1,11
154,3115,1,1,11
154,3116,1,1,11
154,3117,1,1,11
154,3118,1,1,11
154,3119,1,1,11
154,3120,1,1,11
154,3121,1,1,11
154,3122,1,1,11
154,3123,1,1,11
154,3124,1,1,11
154,3125,1,1,11
154,3126,1,1,11
154,3127,1,1,11
154,3128,1,1,11
154,3129,1,1,11
154,3130,1,1,11
154,3131,1,1,11
154,3132,1,1,11
154,3133,1,1,11
154,3134,1,1,11
154,3135,1,1,11
154,3136,1,1,11
154,3137,1,1,11
154,3138,1,1,11
154,3139,1,1,11
154,3140,1,1,11
154,3141,1,1,11
154,3142,1,1,11
154,3143,1,1,11
154,3144,1,1,11
154,3145,1,1,11
154,3146,1,1,11
154,3147,1,1,11
154,3148,1,1,11
154,3149,1,1,11
154,3150,1,1,11
154,3151,1,1,11
154,3152,1,1,11
154,3153,1,1,11
154,3154,1,1,11
154,3155,1,1,11
154,3156,1,1,11
154,3157,1,1,11
154,3158,1,1,11
154,3159,1,1,11
154,3160,1,1,11
154,3161,1,1,11
154,3162,1,1,11
154,3163,1,1,11
154,3164,1,1,11
154,3165,1,1,11
154,3166,1,1,11
154,3167,1,1,11
154,3168,1,1,11
154,3169,1,1,11
154,3170,1,1,11
154,3171,1,1,11
154,3172,1,1,11
154,3173,1,1,11
154,3174,1,1,11
154,3175,1,1,11
154,3176,1,1,11
154,3177,1,1,11
154,3178,1,1,11
154,3179,1,1,11
154,3180,1,1,11
154,3181,1,1,11
154,3182,1,1,11
154,3183,1,1,11
154,3184,1,1,11
154,3185,1,1,11
154,3186,1,1,11
154,3187,1,1,11
154,3188,1,1,11
154,3189,1,1,11
154,3190,1,1,11
154,3191,1,1,11
154,3192,1,1,11
154,3193,1,1,11
154,3194,1,1,11
154,3195,1,1,11
154,3196,1,1,11
154,3197,1,1,11
154,3198,1,1,11
154,3199,1,1,11
154,3200,1,1,11
154,3201,1,1,11
154,3202,1,1,11
154,3203,1,1,11
154,3204,1,1,11
154,3205,1,1,11
154,3206,1,1,11
154,3207,1,1,11
154,3208,1,1,11
154,3209,1,1,11
154,3210,1,1,11
154,3211,1,1,11
154,3212,1,1,11
154,3213,1,1,11
154,3214,1,1,11
154,3215,1,1,11
154,3216,1,1,11
154,3217,1,1,11
154,3218,1,1,11
154,3219,1,1,11
154,3220,1,1,11
154,3221,1,1,11
154,3222,1,1,11
154,3223,1,1,11
154,3224,1,1,11
154,3225,1,1,11
154,3226,1,1,11
154,3227,1,1,11
154,3228,1,1,11
154,3229,1,1,11
154,3230,1,1,11
154,3231,1,1,11
154,3232,1,1,11
154,3233,1,1,11
154,3234,1,1,11
154,3235,1,1,11
154,3236,1,1,11
154,3237,1,1,11
154,3238,1,1,11
154,3239,1,1,11
154,3240,1,1,11
154,3241,1,1,11
154,3242,1,1,11
154,3243,1,1,11
154,3244,1,1,11
154,3245,1,1,11
154,3246,1,1,11
154,3247,1,1,11
154,3248,1,1,11
154,3249,1,1,11
154,3250,1,1,11
154,3251,1,1,11
154,3252,1,1,11
154,3253,1,1,11
154,3254,1,1,11
154,3255,1,1,11
154,3256,1,1,11
154,3257,1,1,11
154,3258,1,1,11
154,3259,1,1,11
154,3260,1,1,11
154,3261,1,1,11
154,3262,1,1,11
154,3263,1,1,11
154,3264,1,1,11
154,3265,1,1,11
154,3266,1,1,11
154,3267,1,1,11
154,3268,1,1,11
154,3269,1,1,11
154,3270,1,1,11
154,3271,1,1,11
154,3272,1,1,11
154,3273,1,1,11
154,3274,1,1,11
154,3275,1,1,11
154,3276,1,1,11
154,3277,1,1,11
154,3278,1,1,11
154,3279,1,1,11
154,3280,1,1,11
154,3281,1,1,11
154,3282,1,1,11
154,3283,1,1,11
154,3284,1,1,11
154,3285,1,1,11
154,3286,1,1,11
154,3287,1,1,11
154,3288,1,1,11
154,3289,1,1,11
154,3290,1,1,11
154,3291,1,1,11
154,3292,1,1,11
154,3293,1,1,11
154,3294,1,1,11
154,3295,1,1,11
154,3296,1,1,11
154,3297,1,1,11
154,3298,1,1,11
154,3299,1,1,11
154,3300,1,1,11
154,3301,1,1,11
154,3302,1,1,11
154,3303,1,1,11
154,3304,1,1,11
154,3305,1,1,11
154,3306,1,1,11
154,3307,1,1,11
154,3308,1,1,11
154,3309,1,1,11
154,3310,1,1,11
154,3311,1,1,11
154,3312,1,1,11
154,3313,1,1,11
154,3314,1,1,11
154,3315,1,1,11
154,3316,1,1,11
154,3317,1,1,11
154,3318,1,1,11
154,3319,1,1,11
154,3320,1,1,11
154,3321,1,1,11
154,3322,1,1,11
154,3323,1,1,11
154,3324,1,1,11
154,3325,1,1,11
154,3326,1,1,11
154,3327,1,1,11
154,3328,1,1,11
154,3329,1,1,11
154,3330,1,1,11
154,3331,1,1,11
154,3332,1,1,11
154,3333,1,1,11
154,3334,1,1,11
154,3335,1,1,11
154,3336,1,1,11
154,3337,1,1,11
154,3338,1,1,11
154,3339,1,1,11
154,3340,1,1,11
154,3341,1,1,11
154,3342,1,1,11
154,3343,1,1,11
154,3344,1,1,11
154,3345,1,1,11
154,3346,1,1,11
154,3347,1,1,11
154,3348,1,1,11
154,3349,1,1,11
154,3350,1,1,11
154,3351,1,1,11
154,3352,1,1,11
154,3353,1,1,11
154,3354,1,1,11
154,3355,1,1,11
154,3356,1,1,11
154,3357,1,1,11
154,3358,1,1,11
154,3359,1,1,11
154,3360,1,1,11
154,3361,1,1,11
154,3362,1,1,11
154,3363,1,1,11
154,3364,1,1,11
154,3365,1,1,11
154,3366,1,1,11
154,3367,1,1,11
154,3368,1,1,11
154,3369,1,1,11
154,3370,1,1,11
154,3371,1,1,11
154,3372,1,1,11
154,3373,1,1,11
154,3374,1,1,11
154,3375,1,1,11
154,3376,1,1,11
154,3377,1,1,11
154,3378,1,1,11
154,3379,1,1,11
154,3380,1,1,11
154,3381,1,1,11
154,3382,1,1,11
154,3383,1,1,11
154,3384,1,1,11
154,3385,1,1,11
154,3386,1,1,11
154,3387,1,1,11
154,3388,1,1,11
154,3389,1,1,11
154,3390,1,1,11
154,3391,1,1,11
154,3392,1,1,11
154,3393,1,1,11
154,3394,1,1,11
154,3395,1,1,11
154,3396,1,1,11
154,3397,1,1,11
154,3398,1,1,11
154,3399,1,1,11
154,3400,1,1,11
154,3401,1,1,11
154,3402,1,1,11
154,3403,1,1,11
154,3404,1,1,11
154,3405,1,1,11
154,3406,1,1,11
154,3407,1,1,11
154,3408,1,1,11
154,3409,1,1,11
154,3410,1,1,11
154,3411,1,1,11
154,3412,1,1,11
154,3413,1,1,11
154,3414,1,1,11
154,3415,1,1,11
154,3416,1,1,11
154,3417,1,1,11
154,3418,1,1,11
154,3419,1,1,11
154,3420,1,1,11
154,3421,1,1,11
154,3422,1,1,11
154,3423,1,1,11
154,3424,1,1,11
154,3425,1,1,11
154,3426,1,1,11
154,3427,1,1,11
154,3428,1,1,11
154,3429,1,1,11
154,3430,1,1,11
154,3431,1,1,11
154,3432,1,1,11
154,3433,1,1,11
154,3434,1,1,11
154,3435,1,1,11
154,3436,1,1,11
154,3437,1,1,11
154,3438,1,1,11
154,3439,1,1,11
154,3440,1,1,11
154,3441,1,1,11
154,3442,1,1,11
154,3443,1,1,11
154,3444,1,1,11
154,3445,1,1,11
154,3446,1,1,11
154,3447,1,1,11
154,3448,1,1,11
154,3449,1,1,11
154,3450,1,1,11
154,3451,1,1,11
154,3452,1,1,11
154,3453,1,1,11
154,3454,1,1,11
154,3455,1,1,11
154,3456,1,1,11
154,3457,1,1,11
154,3458,1,1,11
154,3459,1,1,11
154,3460,1,1,11
154,3461,1,1,11
154,3462,1,1,11
154,3463,1,1,11
154,3464,1,1,11
154,3465,1,1,11
154,3466,1,1,11
154,3467,1,1,11
154,3468,1,1,11
154,3469,1,1,11
154,3470,1,1,11
154,3471,1,1,11
154,3472,1,1,11
154,3473,1,1,11
154,3474,1,1,11
154,3475,1,1,11
154,3476,1,1,11
154,3477,1,1,11
154,3478,1,1,11
154,3479,1,1,11
154,3480,1,1,11
154,3481,1,1,11
154,3482,1,1,11
154,3483,1,1,11
154,3484,1,1,11
154,3485,1,1,11
154,3486,1,1,11
154,3487,1,1,11
154,3488,1,1,11
154,3489,1,1,11
154,3490,1,1,11
154,3491,1,1,11
154,3492,1,1,11
154,3493,1,1,11
154,3494,1,1,11
154,3495,1,1,11
154,3496,1,1,11
154,3497,1,1,11
154,3498,1,1,11
154,3499,1,1,11
154,3500,1,1,11
154,3501,1,1,11
154,3502,1,1,11
154,3503,1,1,11
154,3504,1,1,11
154,3505,1,1,11
154,3506,1,1,11
154,3507,1,1,11
154,3508,1,1,11
154,3509,1,1,11
154,3510,1,1,11
154,3511,1,1,11
154,3512,1,1,11
154,3513,1,1,11
154,3514,1,1,11
154,3515,1,1,11
154,3516,1,1,11
154,3517,1,1,11
154,3518,1,1,11
154,3519,1,1,11
154,3520,1,1,11
154,3521,1,1,11
154,3522,1,1,11
154,3523,1,1,11
154,3524,1,1,11
154,3525,1,1,11
154,3526,1,1,11
154,3527,1,1,11
154,3528,1,1,11
154,3529,1,1,11
154,3530,1,1,11
154,3531,1,1,11
154,3532,1,1,11
154,3533,1,1,11
154,3534,1,1,11
154,3535,1,1,11
154,3536,1,1,11
154,3537,1,1,11
154,3538,1,1,11
154,3539,1,1,11
154,3540,1,1,11
154,3541,1,1,11
154,3542,1,1,11
154,3543,1,1,11
154,3544,1,1,11
154,3545,1,1,11
154,3546,1,1,11
154,3547,1,1,11
154,3548,1,1,11
154,3549,1,1,11
154,3550,1,1,11
154,3551,1,1,11
154,3552,1,1,11
154,3553,1,1,11
154,3554,1,1,11
154,3555,1,1,11
154,3556,1,1,11
154,3557,1,1,11
154,3558,1,1,11
154,3559,1,1,11
154,3560,1,1,11
154,3561,1,1,11
154,3562,1,1,11
154,3563,1,1,11
154,3564,1,1,11
154,3565,1,1,11
154,3566,1,1,11
154,3567,1,1,11
154,3568,1,1,11
154,3569,1,1,11
154,3570,1,1,11
154,3571,1,1,11
154,3572,1,1,11
154,3573,1,1,11
154,3574,1,1,11
154,3575,1,1,11
154,3576,1,1,11
154,3577,1,1,11
154,3578,1,1,11
154,3579,1,1,11
154,3580,1,1,11
154,3581,1,1,11
154,3582,1,1,11
154,3583,1,1,11
154,3584,1,1,11
154,3585,1,1,11
154,3586,1,1,11
154,3587,1,1,11
154,3588,1,1,11
154,3589,1,1,11
154,3590,1,1,11
154,3591,1,1,11
154,3592,1,1,11
154,3593,1,1,11
154,3594,1,1,11
154,3595,1,1,11
154,3596,1,1,11
154,3597,1,1,11
154,3598,1,1,11
154,3599,1,1,11
154,3600,1,1,11
154,3601,1,1,11
154,3602,1,1,11
154,3603,1,1,11
154,3604,1,1,11
154,3605,1,1,11
154,3606,1,1,11
154,3607,1,1,11
154,3608,1,1,11
154,3609,1,1,11
154,3610,1,1,11
154,3611,1,1,11
154,3612,1,1,11
154,3613,1,1,11
154,3614,1,1,11
154,3615,1,1,11
154,3616,1,1,11
154,3617,1,1,11
154,3618,1,1,11
154,3619,1,1,11
154,3620,1,1,11
154,3621,1,1,11
154,3622,1,1,11
154,3623,1,1,11
154,3624,1,1,11
154,3625,1,1,11
154,3626,1,1,11
154,3627,1,1,11
154,3628,1,1,11
154,3629,1,1,11
154,3630,1,1,11
154,3631,1,1,11
154,3632,1,1,11
154,3633,1,1,11
154,3634,1,1,11
154,3635,1,1,11
154,3636,1,1,11
154,3637,1,1,11
154,3638,1,1,11
154,3639,1,1,11
154,3640,1,1,11
154,3641,1,1,11
154,3642,1,1,11
154,3643,1,1,11
154,3644,1,1,11
154,3645,1,1,11
154,3646,1,1,11
154,3647,1,1,11
154,3648,1,1,11
154,3649,1,1,11
154,3650,1,1,11
154,3651,1,1,11
154,3652,1,1,11
154,3653,1,1,11
154,3654,1,1,11
154,3655,1,1,11
154,3656,1,1,11
154,3657,1,1,11
154,3658,1,1,11
154,3659,1,1,11
154,3660,1,1,11
154,3661,1,1,11
154,3662,1,1,11
154,3663,1,1,11
154,3664,1,1,11
154,3665,1,1,11
154,3666,1,1,11
154,3667,1,1,11
154,3668,1,1,11
154,3669,1,1,11
154,3670,1,1,11
154,3671,1,1,11
154,3672,1,1,11
154,3673,1,1,11
154,3674,1,1,11
154,3675,1,1,11
154,3676,1,1,11
154,3677,1,1,11
154,3678,1,1,11
154,3679,1,1,11
154,3680,1,1,11
154,3681,1,1,11
154,3682,1,1,11
154,3683,1,1,11
154,3684,1,1,11
154,3685,1,1,11
154,3686,1,1,11
154,3687,1,1,11
154,3688,1,1,11
154,3689,1,1,11
154,3690,1,1,11
154,3691,1,1,11
154,3692,1,1,11
154,3693,1,1,11
154,3694,1,1,11
154,3695,1,1,11
154,3696,1,1,11
154,3697,1,1,11
154,3698,1,1,11
154,3699,1,1,11
154,3700,1,1,11
154,3701,1,1,11
154,3702,1,1,11
154,3703,1,1,11
154,3704,1,1,11
154,3705,1,1,11
154,3706,1,1,11
154,3707,1,1,11
154,3708,1,1,11
154,3709,1,1,11
154,3710,1,1,11
154,3711,1,1,11
154,3712,1,1,11
154,3713,1,1,11
154,3714,1,1,11
154,3715,1,1,11
154,3716,1,1,11
154,3717,1,1,11
154,3718,1,1,11
154,3719,1,1,11
154,3720,1,1,11
154,3721,1,1,11
154,3722,1,1,11
154,3723,1,1,11
154,3724,1,1,11
154,3725,1,1,11
154,3726,1,1,11
154,3727,1,1,11
154,3728,1,1,11
154,3729,1,1,11
154,3730,1,1,11
154,3731,1,1,11
154,3732,1,1,11
154,3733,1,1,11
154,3734,1,1,11
154,3735,1,1,11
154,3736,1,1,11
154,3737,1,1,11
154,3738,1,1,11
154,3739,1,1,11
154,3740,1,1,11
154,3741,1,1,11
154,3742,1,1,11
154,3743,1,1,11
154,3744,1,1,11
154,3745,1,1,11
154,3746,1,1,11
154,3747,1,1,11
154,3748,1,1,11
154,3749,1,1,11
154,3750,1,1,11
154,3751,1,1,11
154,3752,1,1,11
154,3753,1,1,11
154,3754,1,1,11
154,3755,1,1,11
154,3756,1,1,11
154,3757,1,1,11
154,3758,1,1,11
154,3759,1,1,11
154,3760,1,1,11
154,3761,1,1,11
154,3762,1,1,11
154,3763,1,1,11
154,3764,1,1,11
154,3765,1,1,11
154,3766,1,1,11
154,3767,1,1,11
154,3768,1,1,11
154,3769,1,1,11
154,3770,1,1,11
154,3771,1,1,11
154,3772,1,1,11
154,3773,1,1,11
154,3774,1,1,11
154,3775,1,1,11
154,3776,1,1,11
154,3777,1,1,11
154,3778,1,1,11
154,3779,1,1,11
154,3780,1,1,11
154,3781,1,1,11
154,3782,1,1,11
154,3783,1,1,11
154,3784,1,1,11
154,3785,1,1,11
154,3786,1,1,11
154,3787,1,1,11
154,3788,1,1,11
154,3789,1,1,11
154,3790,1,1,11
154,3791,1,1,11
154,3792,1,1,11
154,3793,1,1,11
154,3794,1,1,11
154,3795,1,1,11
154,3796,1,1,11
154,3797,1,1,11
154,3798,1,1,11
154,3799,1,1,11
154,3800,1,1,11
154,3801,1,1,11
154,3802,1,1,11
154,3803,1,1,11
154,3804,1,1,11
154,3805,1,1,11
154,3806,1,1,11
154,3807,1,1,11
154,3808,1,1,11
154,3809,1,1,11
154,3810,1,1,11
154,3811,1,1,11
154,3812,1,1,11
154,3813,1,1,11
154,3814,1,1,11
154,3815,1,1,11
154,3816,1,1,11
154,3817,1,1,11
154,3818,1,1,11
154,3819,1,1,11
154,3820,1,1,11
154,3821,1,1,11
154,3822,1,1,11
154,3823,1,1,11
154,3824,1,1,11
154,3825,1,1,11
154,3826,1,1,11
154,3827,1,1,11
154,3828,1,1,11
154,3829,1,1,11
154,3830,1,1,11
154,3831,1,1,11
154,3832,1,1,11
154,3833,1,1,11
154,3834,1,1,11
154,3835,1,1,11
154,3836,1,1,11
154,3837,1,1,11
154,3838,1,1,11
154,3839,1,1,11
154,3840,1,1,11
154,3841,1,1,11
154,3842,1,1,11
154,3843,1,1,11
154,3844,1,1,11
154,3845,1,1,11
154,3846,1,1,11
154,3847,1,1,11
154,3848,1,1,11
154,3849,1,1,11
154,3850,1,1,11
154,3851,1,1,11
154,3852,1,1,11
154,3853,1,1,11
154,3854,1,1,11
154,3855,1,1,11
154,3856,1,1,11
154,3857,1,1,11
154,3858,1,1,11
154,3859,1,1,11
154,3860,1,1,11
154,3861,1,1,11
154,3862,1,1,11
154,3863,1,1,11
154,3864,1,1,11
154,3865,1,1,11
154,3866,1,1,11
154,3867,1,1,11
154,3868,1,1,11
154,3869,1,1,11
154,3870,1,1,11
154,3871,1,1,11
154,3872,1,1,11
154,3873,1,1,11
154,3874,1,1,11
154,3875,1,1,11
154,3876,1,1,11
154,3877,1,1,11
154,3878,1,1,11
154,3879,1,1,11
154,3880,1,1,11
154,3881,1,1,11
154,3882,1,1,11
154,3883,1,1,11
154,3884,1,1,11
154,3885,1,1,11
154,3886,1,1,11
154,3887,1,1,11
154,3888,1,1,11
154,3889,1,1,11
154,3890,1,1,11
154,3891,1,1,11
154,3892,1,1,11
154,3893,1,1,11
154,3894,1,1,11
154,3895,1,1,11
154,3896,1,1,11
154,3897,1,1,11
154,3898,1,1,11
